device ID,time,VOC ,temp,humidity
119,2022-10-04 01:26:23,79.974198,15.55,94.19
119,2022-10-04 01:41:23,78.366432,15.32,94.54
119,2022-10-04 01:56:21,80.205157,15.18,94.73
119,2022-10-04 02:11:22,81.839296,15.07,94.86
119,2022-10-04 02:26:22,68.036445,14.95,95.02
119,2022-10-04 02:41:24,72.475032,14.89,95.21
119,2022-10-04 02:56:26,74.581228,14.9,95.23
119,2022-10-04 03:11:26,70.439015,14.87,94.79
119,2022-10-04 03:26:26,72.533488,14.74,94.94
119,2022-10-04 03:41:31,88.561886,14.65,95.28
119,2022-10-04 03:56:28,89.77137,14.41,95.15
119,2022-10-04 04:11:30,89.438438,14.25,95.34
119,2022-10-04 04:26:26,97.250716,14,95.15
119,2022-10-04 04:41:27,97.290632,13.71,95.32
119,2022-10-04 04:56:30,89.878178,13.47,95.31
119,2022-10-04 05:11:30,90.500362,13.22,95.47
119,2022-10-04 05:26:31,86.603455,13.01,95.46
119,2022-10-04 05:41:31,102.238464,12.89,95.65
119,2022-10-04 05:56:32,89.718093,12.74,95.34
119,2022-10-04 06:11:34,98.628456,12.49,95.29
119,2022-10-04 06:26:35,90.533422,12.32,95.33
119,2022-10-04 06:41:36,93.163171,12.08,95.22
119,2022-10-04 06:56:32,83.149831,11.67,94.84
119,2022-10-04 07:11:34,92.683842,11.46,95.37
119,2022-10-04 07:26:36,95.96264,11.43,95.34
119,2022-10-04 07:41:35,104.480035,11.43,95.72
119,2022-10-04 07:56:36,118.867625,11.45,95.78
119,2022-10-04 08:11:39,118.878209,11.54,95.5
119,2022-10-04 08:26:40,121.648794,11.6,95.38
119,2022-10-04 08:41:40,131.579003,11.71,95.5
119,2022-10-04 08:56:42,112.239831,11.76,95.67
119,2022-10-04 09:11:39,137.725692,11.78,96
119,2022-10-04 09:26:39,128.366142,11.54,95.44
119,2022-10-04 09:41:39,98.758548,11.36,95.28
119,2022-10-04 09:56:40,105.07693,11.12,94.94
119,2022-10-04 10:11:42,116.576867,11.05,94.76
119,2022-10-04 10:26:43,118.743395,10.88,94.95
119,2022-10-04 10:41:46,118.039086,10.7,94.76
119,2022-10-04 10:56:45,108.665663,10.52,95.01
119,2022-10-04 11:11:47,122.129014,10.57,94.89
119,2022-10-04 11:26:48,106.015281,10.52,94.47
119,2022-10-04 11:41:43,101.934575,10.49,94.57
119,2022-10-04 11:56:45,109.058472,10.3,94.93
119,2022-10-04 12:11:46,102.443478,10,95.1
119,2022-10-04 12:26:47,106.801488,10.07,95.28
119,2022-10-04 12:41:48,117.548393,9.98,94.89
119,2022-10-04 12:56:49,100.77555,10.3,94.81
119,2022-10-04 13:11:52,94.770282,10.25,94.23
119,2022-10-04 13:26:52,119.277225,10.55,93.83
119,2022-10-04 13:41:51,121.952576,10.16,94.86
119,2022-10-04 13:56:53,94.18291,10.36,94.31
119,2022-10-04 14:11:49,102.411048,10.18,93.73
119,2022-10-04 14:26:50,129.617368,9.77,94.73
119,2022-10-04 14:41:54,106.429732,9.64,95.34
119,2022-10-04 14:56:54,114.951997,9.71,95.37
119,2022-10-04 15:11:53,132.882376,9.68,95.72
119,2022-10-04 15:26:55,125.560275,9.72,95.72
119,2022-10-04 15:41:57,128.820494,9.6,95.67
119,2022-10-04 15:56:57,137.549742,9.44,95.97
119,2022-10-04 16:11:58,155.724627,9.32,96.09
119,2022-10-04 16:26:59,170.702526,9.24,96.15
119,2022-10-04 16:41:56,167.797766,9.16,96.4
119,2022-10-04 16:56:57,145.675141,9.19,96.43
119,2022-10-04 17:11:58,155.045339,9.22,96.31
119,2022-10-04 17:26:59,156.785936,8.96,96.06
119,2022-10-04 17:42:00,136.937522,8.73,96.24
119,2022-10-04 17:57:02,135.245193,8.64,96.28
119,2022-10-04 18:12:02,149.276135,8.49,96.68
119,2022-10-04 18:27:03,158.228545,8.5,96.98
119,2022-10-04 18:42:05,122.386752,8.33,96.78
119,2022-10-04 18:57:05,141.524057,8.29,96.95
119,2022-10-04 19:12:02,141.904761,8.36,97.36
119,2022-10-04 19:27:03,150.126287,8.42,97.33
119,2022-10-04 19:42:03,123.508151,8.42,97.27
119,2022-10-04 19:57:04,136.184907,8.45,97.3
119,2022-10-04 20:12:07,128.364926,8.52,97.47
119,2022-10-04 20:27:09,151.982681,8.5,97.44
119,2022-10-04 20:42:09,159.254885,8.43,97.39
119,2022-10-04 20:57:11,151.420743,8.39,97.5
119,2022-10-04 21:12:11,137.856079,8.38,97.44
119,2022-10-04 21:27:12,134.01531,8.34,97.34
119,2022-10-04 21:42:09,127.878323,8.3,97.4
119,2022-10-04 21:57:09,133.784461,8.29,97.57
119,2022-10-04 22:12:10,138.740682,8.25,97.6
119,2022-10-04 22:27:12,123.432567,8.21,97.46
119,2022-10-04 22:42:12,132.292098,8.13,97.46
119,2022-10-04 22:57:14,126.489813,8.13,97.67
119,2022-10-04 23:12:14,109.421531,8.12,97.7
119,2022-10-04 23:27:16,124.942041,8.11,97.73
119,2022-10-04 23:42:18,121.818169,8.1,97.64
119,2022-10-04 23:57:19,126.916744,8.06,97.64
119,2022-10-05 00:12:14,117.893712,7.92,97.59
119,2022-10-05 00:27:16,127.481631,7.81,97.57
119,2022-10-05 00:42:17,123.57721,7.75,97.6
119,2022-10-05 00:57:18,144.303437,7.73,97.81
119,2022-10-05 01:12:19,110.971911,7.6,97.73
119,2022-10-05 01:27:19,108,7.5,97.79
119,2022-10-05 01:42:22,88.51394,7.48,97.85
119,2022-10-05 01:57:22,83.172045,7.42,97.85
119,2022-10-05 02:12:23,92.781006,7.36,97.77
119,2022-10-05 02:27:19,113.284042,7.21,97.72
119,2022-10-05 02:42:20,106.810668,7.21,97.8
119,2022-10-05 02:57:22,89.861098,7.23,97.95
119,2022-10-05 03:12:24,103.275952,7.18,97.95
119,2022-10-05 03:27:22,120.187626,7.17,97.89
119,2022-10-05 03:42:24,108.662785,7.17,97.89
119,2022-10-05 03:57:25,114.751058,7.18,97.92
119,2022-10-05 04:12:26,95.890953,7.2,98.07
119,2022-10-05 04:27:28,90.76722,7.29,98.1
119,2022-10-05 04:42:29,85.86525,7.34,98.21
119,2022-10-05 04:57:30,105.865533,7.41,98.12
119,2022-10-05 05:12:26,129.108388,7.51,98.17
119,2022-10-05 05:27:27,123.400116,7.54,98.05
119,2022-10-05 05:42:28,120.563332,7.54,98.11
119,2022-10-05 05:57:29,106.37941,7.54,98.17
119,2022-10-05 06:12:30,125.30357,7.59,98.08
119,2022-10-05 06:27:32,116.622442,7.63,98.05
119,2022-10-05 06:42:33,131.06459,7.73,98.16
119,2022-10-05 06:57:34,102.315729,7.83,98.03
119,2022-10-05 07:12:36,144.717833,7.93,98.06
119,2022-10-05 07:27:31,122.199669,8.09,97.96
119,2022-10-05 07:42:33,136.618867,8.11,97.75
119,2022-10-05 07:57:34,139.708582,8.2,97.89
119,2022-10-05 08:12:34,169.677145,8.39,97.68
119,2022-10-05 08:27:34,162.47484,8.59,97.29
119,2022-10-05 08:42:38,164.474409,8.5,97.24
119,2022-10-05 08:57:38,213.25141,8.52,97.36
119,2022-10-05 09:12:38,217.997073,8.51,97.24
119,2022-10-05 09:27:41,206.079327,8.41,97.3
119,2022-10-05 09:42:41,193.749569,8.69,97.43
119,2022-10-05 09:57:42,188.596405,8.97,97.06
119,2022-10-05 10:12:38,171.678785,9,96.82
119,2022-10-05 10:27:39,170.419116,9.03,96.77
119,2022-10-05 10:42:41,156.854106,9.1,96.66
119,2022-10-05 10:57:41,149.192283,9.09,96.58
119,2022-10-05 11:12:44,124.470655,9.11,96.49
119,2022-10-05 11:27:44,123.882364,9.07,96.72
119,2022-10-05 11:42:45,101.613834,8.99,96.77
119,2022-10-05 11:57:46,69.751877,8.66,96.34
119,2022-10-05 12:12:47,76.965846,8.6,96.82
119,2022-10-05 12:27:48,47.306055,8.78,96.95
119,2022-10-05 12:42:44,63.663824,8.9,96.62
119,2022-10-05 12:57:46,64.974158,8.82,96.78
119,2022-10-05 13:12:47,57.558046,8.74,96.66
119,2022-10-05 13:27:48,58.262034,8.63,96.61
119,2022-10-05 13:42:49,48.742452,8.59,96.61
119,2022-10-05 13:57:51,50.673454,8.45,96.5
119,2022-10-05 14:12:51,49.899864,8.43,96.71
119,2022-10-05 14:27:53,50.030494,8.57,96.72
119,2022-10-05 14:42:53,79.422854,8.58,97.05
119,2022-10-05 14:57:49,85.773284,8.7,97.26
119,2022-10-05 15:12:50,106.196874,8.85,97.22
119,2022-10-05 15:27:51,97.712478,8.81,97.16
119,2022-10-05 15:42:52,111.976474,8.88,97.16
119,2022-10-05 15:57:54,107.787246,8.93,97.06
119,2022-10-05 16:12:54,98.552989,8.89,97.15
119,2022-10-05 16:27:55,112.433248,8.93,97.27
119,2022-10-05 16:42:57,123.27492,8.94,97.33
119,2022-10-05 16:57:59,130.414626,8.92,97.39
119,2022-10-05 17:12:58,159.15956,8.9,97.56
119,2022-10-05 17:27:56,176.15361,8.96,97.71
119,2022-10-05 17:42:57,155.092269,8.98,97.71
119,2022-10-05 17:57:57,132.213376,8.95,97.71
119,2022-10-05 18:12:58,142.167661,8.93,97.63
119,2022-10-05 18:28:00,146.813663,8.93,97.63
119,2022-10-05 18:43:01,143.370049,9,97.71
119,2022-10-05 18:58:02,99.053789,8.87,97.52
119,2022-10-05 19:13:03,49.354449,8.62,97.14
119,2022-10-05 19:28:05,53.071522,8.29,96.92
119,2022-10-05 19:43:06,52.587194,8.25,97.28
119,2022-10-05 19:58:01,54.66159,8.26,97.57
119,2022-10-05 20:13:03,71.126739,8.22,97.52
119,2022-10-05 20:28:04,50.804814,8.22,97.54
119,2022-10-05 20:43:06,54.499181,8.27,97.69
119,2022-10-05 20:58:07,63.378854,8.33,97.78
119,2022-10-05 21:13:07,66.462877,8.34,97.75
119,2022-10-05 21:28:08,66.462877,8.34,97.69
119,2022-10-05 21:43:09,86.911196,8.35,97.74
119,2022-10-05 21:58:11,57.824748,8.4,97.74
119,2022-10-05 22:13:11,67.756146,8.44,97.74
119,2022-10-05 22:28:07,83.745343,8.48,97.74
119,2022-10-05 22:43:08,151.112514,8.57,97.79
119,2022-10-05 22:58:09,136.983776,8.62,97.73
119,2022-10-05 23:13:10,159.131219,8.55,97.73
119,2022-10-05 23:28:13,180.194824,8.56,97.73
119,2022-10-05 23:43:13,167.490685,8.48,97.65
119,2022-10-05 23:58:14,160.920847,8.44,97.62
119,2022-10-06 00:13:15,166.800119,8.45,97.74
119,2022-10-06 00:28:16,159.563609,8.47,97.74
119,2022-10-06 00:43:18,167.272986,8.44,97.68
119,2022-10-06 00:58:13,148.637893,8.43,97.74
119,2022-10-06 01:13:15,151.420743,8.39,97.65
119,2022-10-06 01:28:16,150.598257,8.26,97.49
119,2022-10-06 01:43:18,132.491838,8.21,97.52
119,2022-10-06 01:58:18,177.788194,8.21,97.69
119,2022-10-06 02:13:19,159.522598,8.26,97.69
119,2022-10-06 02:28:19,187.966563,8.27,97.69
119,2022-10-06 02:43:22,147.052341,8.29,97.69
119,2022-10-06 02:58:22,124.195288,8.25,97.6
119,2022-10-06 03:13:24,145.202775,8.23,97.57
119,2022-10-06 03:28:20,108.563157,8.18,97.53
119,2022-10-06 03:43:22,145.829863,8.19,97.6
119,2022-10-06 03:58:22,135.773469,8.13,97.61
119,2022-10-06 04:13:23,124.152129,8.07,97.64
119,2022-10-06 04:28:24,106.081888,8.08,97.61
119,2022-10-06 04:43:26,106.74006,7.99,97.59
119,2022-10-06 04:58:28,105.868863,7.98,97.62
119,2022-10-06 05:13:28,105.378896,8.03,97.75
119,2022-10-06 05:28:30,131.188798,8.1,97.85
119,2022-10-06 05:43:29,124.942041,8.11,97.7
119,2022-10-06 05:58:26,116.690077,8.08,97.64
119,2022-10-06 06:13:26,125.72466,8.09,97.64
119,2022-10-06 06:28:27,137.474628,8.09,97.64
119,2022-10-06 06:43:29,169.313981,8.11,97.64
119,2022-10-06 06:58:34,87.652195,8.15,97.55
119,2022-10-06 07:13:31,118.848088,8.18,97.35
119,2022-10-06 07:28:32,103.555467,8.23,97.28
119,2022-10-06 07:43:35,105.995669,8.33,97.25
119,2022-10-06 07:58:34,155.716367,8.39,97.33
119,2022-10-06 08:13:31,160.465937,8.45,97.18
119,2022-10-06 08:28:32,205.820534,8.65,97.14
119,2022-10-06 08:43:33,194.829016,8.86,96.86
119,2022-10-06 08:58:34,258.537108,9.07,96.69
119,2022-10-06 09:13:35,180.975601,9.16,96.43
119,2022-10-06 09:28:36,168.037965,9.22,96.34
119,2022-10-06 09:43:39,163.81501,9.42,96.18
119,2022-10-06 09:58:38,150.577433,9.42,96.21
119,2022-10-06 10:13:41,159.865657,9.53,96.11
119,2022-10-06 10:28:42,139.880265,9.76,95.47
119,2022-10-06 10:43:42,158.913695,10.18,95.21
119,2022-10-06 10:58:38,161.892021,10.13,94.62
119,2022-10-06 11:13:39,130.844986,10.34,94.46
119,2022-10-06 11:28:39,147.449777,10.63,94.33
119,2022-10-06 11:43:42,155.055252,10.59,94.12
119,2022-10-06 11:58:43,147.470069,10.58,94.18
119,2022-10-06 12:13:44,166.690801,10.66,94.14
119,2022-10-06 12:28:45,142.824394,10.76,94.47
119,2022-10-06 12:43:45,153.122945,10.66,94.19
119,2022-10-06 12:58:47,168.123873,10.72,94.31
119,2022-10-06 13:13:47,163.384882,10.84,94.42
119,2022-10-06 13:28:45,141.876795,11.18,94.2
119,2022-10-06 13:43:45,142.101028,10.84,94.06
119,2022-10-06 13:58:47,121.024436,10.86,94.66
119,2022-10-06 14:13:47,134.289736,10.61,94.57
119,2022-10-06 14:28:48,139.445908,10.95,95.1
119,2022-10-06 14:43:50,115.409699,11.36,93.88
119,2022-10-06 14:58:52,142.294197,11.01,94.2
119,2022-10-06 15:13:52,153.822574,10.87,94.54
119,2022-10-06 15:28:54,129.205603,11.22,94.45
119,2022-10-06 15:43:53,116.208184,11.1,94.38
119,2022-10-06 15:58:50,141.816512,11.03,94.76
119,2022-10-06 16:13:51,127.666509,10.87,94.77
119,2022-10-06 16:28:52,118.930221,10.81,95.24
119,2022-10-06 16:43:54,167.580622,10.76,95.59
119,2022-10-06 16:58:56,141.970421,10.59,95.45
119,2022-10-06 17:13:56,140.319273,10.5,95.93
119,2022-10-06 17:28:58,125.945234,10.46,96.06
119,2022-10-06 17:43:58,238.513581,10.49,96.47
119,2022-10-06 17:58:59,216.400672,10.51,96.55
119,2022-10-06 18:13:55,241.62529,10.51,96.61
119,2022-10-06 18:28:57,263.233027,10.53,96.7
119,2022-10-06 18:43:56,241.411433,10.56,96.88
119,2022-10-06 18:58:58,270.689505,10.58,96.88
119,2022-10-06 19:13:59,279.058232,10.57,96.88
119,2022-10-06 19:29:01,241.849401,10.55,96.85
119,2022-10-06 19:44:02,331.001369,10.47,96.82
119,2022-10-06 19:59:03,282.395457,10.35,96.63
119,2022-10-06 20:14:03,291.977409,10.2,96.45
119,2022-10-06 20:29:05,398.592656,10.25,96.66
119,2022-10-06 20:44:02,386.452796,10.32,96.95
119,2022-10-06 20:59:02,375.701052,10.2,96.81
119,2022-10-06 21:14:04,375.701052,10.2,96.81
119,2022-10-06 21:14:06,333.304223,10.17,96.72
119,2022-10-06 21:29:01,355.042784,10.07,96.67
119,2022-10-06 21:44:06,286.11,10,96.61
119,2022-10-06 21:59:07,386.064722,9.89,96.53
119,2022-10-06 22:14:07,371.110552,9.88,96.53
119,2022-10-06 22:29:10,356.269185,9.61,96.03
119,2022-10-06 22:44:11,353.447208,9.47,96.18
119,2022-10-06 22:59:12,340.02255,9.68,96.81
119,2022-10-06 23:14:07,312.580998,9.74,96.87
119,2022-10-06 23:29:08,294.05768,9.74,96.81
119,2022-10-06 23:44:09,323.73681,9.61,96.57
119,2022-10-06 23:59:10,310.560781,9.38,95.98
119,2022-10-07 00:14:12,295.022348,9.55,96.74
119,2022-10-07 00:29:14,252.670676,9.72,96.79
119,2022-10-07 00:44:14,299.174481,9.72,96.81
119,2022-10-07 00:59:15,371.479492,9.42,96.21
119,2022-10-07 01:14:16,465.784491,8.88,95.18
119,2022-10-07 01:29:17,474.500638,8.58,95.28
119,2022-10-07 01:44:13,396.288067,8.55,95.49
119,2022-10-07 01:59:14,299.048105,8.87,96.48
119,2022-10-07 02:14:15,273.716544,8.99,96.27
119,2022-10-07 02:29:17,240.115423,8.97,96.21
119,2022-10-07 02:44:18,290.804577,8.79,96.04
119,2022-10-07 02:59:18,414.802992,8.98,96.62
119,2022-10-07 03:14:21,333.392435,9.21,96.99
119,2022-10-07 03:29:20,292.443224,9.25,96.86
119,2022-10-07 03:44:23,281.827722,9.32,97.01
119,2022-10-07 03:59:23,281.018874,9.28,96.83
119,2022-10-07 04:14:26,253.052519,9.32,96.77
119,2022-10-07 04:29:21,284.702079,9.25,96.45
119,2022-10-07 04:44:22,289.077379,9.3,96.89
119,2022-10-07 04:59:24,315.557999,9.31,97.01
119,2022-10-07 05:14:24,287.09377,9.33,97.07
119,2022-10-07 05:29:24,351.624834,9.21,96.99
119,2022-10-07 05:44:27,332.864074,9.05,96.97
119,2022-10-07 05:59:27,408.856316,8.73,96.6
119,2022-10-07 06:14:27,395.46893,8.68,96.76
119,2022-10-07 06:29:30,394.30126,8.71,96.89
119,2022-10-07 06:44:25,452.871948,8.73,96.81
119,2022-10-07 06:59:28,364.194523,8.9,96.77
119,2022-10-07 07:14:27,301.657217,9.18,96.46
119,2022-10-07 07:29:30,287.078995,9.83,96
119,2022-10-07 07:44:29,294.532184,10.6,94.77
119,2022-10-07 07:59:31,255.233989,11.69,93.02
119,2022-10-07 08:14:32,201.179032,13.26,89.06
119,2022-10-07 08:29:35,166.693599,14.15,86.45
119,2022-10-07 08:44:34,228.475584,14.93,86.46
119,2022-10-07 08:59:35,155.032861,17.86,81.67
119,2022-10-07 09:14:32,132.663196,19.35,78.89
119,2022-10-07 09:29:32,123.347938,17.91,81.41
119,2022-10-07 09:44:34,120.046548,16.91,83.18
119,2022-10-07 09:59:34,128.751037,17.35,84.17
119,2022-10-07 10:14:35,135.991918,16.78,85.2
119,2022-10-07 10:29:39,126.690361,16.32,85.84
119,2022-10-07 10:44:38,124.914512,15.93,87.43
119,2022-10-07 10:59:39,155.527965,15.9,87.98
119,2022-10-07 11:14:40,128.741795,16.7,88.08
119,2022-10-07 11:29:42,123.636182,17.64,86.29
119,2022-10-07 11:44:37,107.635485,17.08,86.57
119,2022-10-07 11:59:39,146.690295,16.91,86.31
119,2022-10-07 12:14:41,127.698897,16.5,87.71
119,2022-10-07 12:29:40,128.394873,17.2,87.49
119,2022-10-07 12:44:42,105.541876,17.21,86.2
119,2022-10-07 12:59:43,120.430414,16.93,87.36
119,2022-10-07 13:14:45,112.990109,16.54,86.75
119,2022-10-07 13:29:47,104.999885,16.18,87.9
119,2022-10-07 13:44:48,109.266761,16.51,87.94
119,2022-10-07 13:59:49,89.268372,16.79,86.25
119,2022-10-07 14:14:43,112.89034,16.46,85.75
119,2022-10-07 14:29:48,90.50444,16.34,85.48
119,2022-10-07 14:44:46,105.210176,16.03,84.63
119,2022-10-07 14:59:47,94.510151,16.1,82.91
119,2022-10-07 15:14:48,101.800646,15.98,83.01
119,2022-10-07 15:29:49,147.674907,15.69,82.45
119,2022-10-07 15:44:49,142.510859,15.34,82.24
119,2022-10-07 15:59:53,152.322627,15.11,82.74
119,2022-10-07 16:14:53,123.143242,15.36,82.12
119,2022-10-07 16:29:49,111.983729,15.67,81.57
119,2022-10-07 16:44:51,106.540264,15.58,81.21
119,2022-10-07 16:59:52,106.423063,14.98,82.51
119,2022-10-07 17:14:51,99.311986,14.31,83.53
119,2022-10-07 17:29:55,137.612289,14.09,84.03
119,2022-10-07 17:44:54,167.242165,13.83,85.13
119,2022-10-07 17:59:55,165.027174,13.5,85.86
119,2022-10-07 18:14:56,156.180555,13.09,86.95
119,2022-10-07 18:29:57,163.751512,12.77,87.98
119,2022-10-07 18:45:00,239.410007,12.73,88.66
119,2022-10-07 18:59:55,186.837963,12.65,88.85
119,2022-10-07 19:14:57,182.605315,12.59,89.06
119,2022-10-07 19:29:56,248.706016,12.52,88.78
119,2022-10-07 19:44:58,216.553864,12.38,89.33
119,2022-10-07 20:00:00,218.820324,12.5,89.48
119,2022-10-07 20:15:01,184.857081,12.5,89.18
119,2022-10-07 20:30:01,244.681841,12.22,89.67
119,2022-10-07 20:45:03,253.277561,11.91,90.43
119,2022-10-07 21:00:03,299.198344,11.85,91.11
119,2022-10-07 21:15:05,318.421905,11.86,91.35
119,2022-10-07 21:30:01,209.081975,11.94,91.3
119,2022-10-07 21:45:03,219.91446,11.8,91.25
119,2022-10-07 22:00:02,222.152879,11.62,91.51
119,2022-10-07 22:15:05,171.316274,11.75,91.56
119,2022-10-07 22:30:05,178.873123,11.51,91.5
119,2022-10-07 22:45:06,202.948816,11.21,91.93
119,2022-10-07 23:00:07,199.032926,10.95,92.6
119,2022-10-07 23:15:08,214.853393,10.87,92.76
119,2022-10-07 23:30:10,207.577183,10.69,92.65
119,2022-10-07 23:45:10,407.496235,10.52,92.9
119,2022-10-08 00:00:06,434.416403,10.59,93.2
119,2022-10-08 00:15:08,459.217763,10.25,92.25
119,2022-10-08 00:30:09,339.892849,9.93,92.31
119,2022-10-08 00:45:11,417.15412,9.85,92.69
119,2022-10-08 01:00:11,304.334334,9.7,92.32
119,2022-10-08 01:15:11,266.331342,9.67,93.15
119,2022-10-08 01:30:13,206.455216,9.66,93.29
119,2022-10-08 01:45:15,208.576551,9.63,93.26
119,2022-10-08 02:00:16,215.031067,9.61,93.34
119,2022-10-08 02:15:18,219.927564,9.49,93.57
119,2022-10-08 02:30:15,271.709955,9.55,93.92
119,2022-10-08 02:45:14,214.475934,9.33,93.38
119,2022-10-08 03:00:15,177.879935,9.42,94.21
119,2022-10-08 03:15:16,189.439765,9.44,93.99
119,2022-10-08 03:30:18,156.17115,9.52,93.75
119,2022-10-08 03:45:18,164.642358,9.42,93.41
119,2022-10-08 04:00:20,189.347404,9.52,93.92
119,2022-10-08 04:15:22,180.0852,9.57,94.02
119,2022-10-08 04:30:22,163.884267,9.71,94.36
119,2022-10-08 04:45:18,167.333399,9.81,94.47
119,2022-10-08 05:00:20,183.68807,9.78,94.41
119,2022-10-08 05:15:20,193.511111,9.84,94.11
119,2022-10-08 05:30:21,180.289032,9.85,94.23
119,2022-10-08 05:45:23,181.116134,10.03,94.83
119,2022-10-08 06:00:24,204.995748,10.14,94.97
119,2022-10-08 06:15:24,231.618552,9.96,93.86
119,2022-10-08 06:30:26,255.980312,9.63,92.73
119,2022-10-08 06:45:27,181.033983,9.83,93.46
119,2022-10-08 07:00:28,182.923721,10.22,92.69
119,2022-10-08 07:15:29,181.193395,11.15,90.81
119,2022-10-08 07:30:24,167.820132,11.76,90.42
119,2022-10-08 07:45:26,164.918092,13.08,88.87
119,2022-10-08 08:00:27,137.301105,15.24,84.52
119,2022-10-08 08:15:30,134.354965,16.69,81.59
119,2022-10-08 08:30:30,124.205967,17.88,78.92
119,2022-10-08 08:45:31,122.057765,18.74,76.2
119,2022-10-08 09:00:32,102.441917,17.1,77.5
119,2022-10-08 09:15:33,104.725366,18.44,75.92
119,2022-10-08 09:30:33,118.974099,16.87,78.44
119,2022-10-08 09:45:31,122.474058,16.55,78.37
119,2022-10-08 10:00:31,113.312281,19.52,72.33
119,2022-10-08 10:15:32,140.971874,21.08,67.83
119,2022-10-08 10:30:33,121.786662,20.78,65.61
119,2022-10-08 10:45:36,134.944155,21.07,66.01
119,2022-10-08 11:00:35,126.404798,20.4,65.18
119,2022-10-08 11:15:37,126.070733,20.56,64.11
119,2022-10-08 11:30:37,132.96861,21.22,61.46
119,2022-10-08 11:45:39,129.872679,20.84,61.54
119,2022-10-08 12:00:41,129.538846,20.63,60.84
119,2022-10-08 12:15:36,109.026619,19.69,63.19
119,2022-10-08 12:30:37,132.451299,19.96,62.49
119,2022-10-08 12:45:38,135.900993,20.23,63
119,2022-10-08 13:00:39,130.42209,21.05,60.99
119,2022-10-08 13:15:40,122.925895,20.71,60.23
119,2022-10-08 13:30:41,124.328828,20.69,60.75
119,2022-10-08 13:45:42,136.906838,20.37,61.16
119,2022-10-08 14:00:44,121.867378,20.25,61.88
119,2022-10-08 14:15:45,103.44742,19.92,62.52
119,2022-10-08 14:30:46,122.02861,19.52,63.65
119,2022-10-08 14:45:42,120.117562,19.49,64.25
119,2022-10-08 15:00:44,110.580903,19.91,64.11
119,2022-10-08 15:15:44,122.867931,19.64,63.56
119,2022-10-08 15:30:46,101.232581,19.42,64.52
119,2022-10-08 15:45:47,119.669056,18.94,66.18
119,2022-10-08 16:00:49,117.766441,18.62,66.99
119,2022-10-08 16:15:49,122.716109,18.43,67.76
119,2022-10-08 16:30:49,116.756486,18.25,68.54
119,2022-10-08 16:45:51,116.301626,17.9,70.29
119,2022-10-08 17:00:47,114.838409,17.62,70.69
119,2022-10-08 17:15:48,118.11313,17.15,72.42
119,2022-10-08 17:30:50,169.476798,16.63,74.61
119,2022-10-08 17:45:50,189.490314,16.52,75.16
119,2022-10-08 18:00:52,135.992915,16.06,76.86
119,2022-10-08 18:15:52,270.166183,15.64,78.43
119,2022-10-08 18:30:53,251.909298,15.33,80.05
119,2022-10-08 18:45:55,244.095128,15.14,81.13
119,2022-10-08 19:00:57,193.34087,15.07,82.08
119,2022-10-08 19:15:52,207.993513,15.35,81.63
119,2022-10-08 19:30:53,233.744868,15.45,81.21
119,2022-10-08 19:45:54,227.091415,15.35,81.69
119,2022-10-08 20:00:55,239.085105,15.07,82.62
119,2022-10-08 20:15:56,212.060992,15.08,82.85
119,2022-10-08 20:30:57,200.125195,15.31,82.12
119,2022-10-08 20:45:59,156.93985,15.59,80.95
119,2022-10-08 21:01:02,135.921552,15.54,80.93
119,2022-10-08 21:16:01,152.847613,15.48,81.07
119,2022-10-08 21:31:02,143.974075,15.43,81.26
119,2022-10-08 21:45:59,145.690596,15.36,81.66
119,2022-10-08 22:00:59,152.08878,15.26,82.21
119,2022-10-08 22:16:02,165.356888,15.18,82.36
119,2022-10-08 22:31:01,182.550646,15.13,82.79
119,2022-10-08 22:46:02,168.088738,14.92,83.43
119,2022-10-08 23:01:03,190.955509,14.74,84
119,2022-10-08 23:16:06,236.60214,14.56,84.59
119,2022-10-08 23:31:06,231.457939,14.45,85.2
119,2022-10-08 23:46:06,218.222298,14.27,85.89
119,2022-10-09 00:01:08,244.158719,14.12,86.5
119,2022-10-09 00:16:05,235.790621,13.93,86.73
119,2022-10-09 00:31:06,267.438482,13.72,87.07
119,2022-10-09 00:46:07,219.392875,13.54,87.17
119,2022-10-09 01:01:07,246.861607,13.26,87.78
119,2022-10-09 01:16:08,199.671909,13.25,87.81
119,2022-10-09 01:31:09,204.503847,13.13,87.92
119,2022-10-09 01:46:12,232.707196,12.84,88.21
119,2022-10-09 02:01:12,257.398181,12.3,88.68
119,2022-10-09 02:16:13,246.117341,12.28,90.19
119,2022-10-09 02:31:14,224.291281,12.29,89.71
119,2022-10-09 02:46:11,218.748418,12.47,90.56
119,2022-10-09 03:01:11,245.995965,12.11,89.58
119,2022-10-09 03:16:13,259.446828,11.68,90.26
119,2022-10-09 03:31:13,260.841427,11.59,90.89
119,2022-10-09 03:46:19,244.939668,11.41,90.9
119,2022-10-09 04:01:15,282.618136,11.37,90.96
119,2022-10-09 04:16:16,319.103375,11.25,91.27
119,2022-10-09 04:31:18,285.059346,11.19,91.36
119,2022-10-09 04:46:19,276.60352,11.09,91.38
119,2022-10-09 05:01:20,310.047139,10.86,91.19
119,2022-10-09 05:16:17,295.812643,10.87,91.57
119,2022-10-09 05:31:17,247.013962,11.08,91.05
119,2022-10-09 05:46:20,248.525364,11.29,88.71
119,2022-10-09 06:01:21,188.728234,11.67,83.68
